Date,Ticker,Company,Sector,Close_Price,Volume,MA_20,MA_50,Daily_Return_Pct,RSI,Volatility,Signal
2026-02-12,TCS,Tata Consultancy Services,IT,4064.09,2484073,4074.47,4266.74,-0.38,53.02,1.2368,SELL
2026-02-13,TCS,Tata Consultancy Services,IT,4086.25,3996881,4067.37,4256.68,0.55,51.96,1.1602,SELL
2026-02-16,TCS,Tata Consultancy Services,IT,4177.92,4565607,4067.51,4247.8,2.24,64.14,1.247,SELL
2026-02-17,TCS,Tata Consultancy Services,IT,4167.15,1421235,4068.1,4239.38,-0.26,60.95,1.2434,SELL
2026-02-18,TCS,Tata Consultancy Services,IT,4182.54,4335246,4071.48,4231.61,0.37,59.06,1.2231,SELL
2026-02-19,TCS,Tata Consultancy Services,IT,4176.26,3200959,4075.9,4225.21,-0.15,69.14,1.212,SELL
2026-02-20,TCS,Tata Consultancy Services,IT,4049.05,4615169,4076.99,4215.11,-3.05,57.34,1.3622,SELL
2026-02-23,TCS,Tata Consultancy Services,IT,3999.69,3269217,4073.83,4206.57,-1.22,48.42,1.3745,SELL
2026-02-24,TCS,Tata Consultancy Services,IT,3988.33,2128646,4073.2,4197.81,-0.28,46.46,1.333,SELL
2026-02-25,TCS,Tata Consultancy Services,IT,3962.2,4465390,4069.54,4188.02,-0.66,39.05,1.3242,SELL
2026-02-26,TCS,Tata Consultancy Services,IT,4010.76,2546230,4066.16,4178.34,1.23,36.79,1.332,SELL
2026-02-27,TCS,Tata Consultancy Services,IT,4077.11,1243488,4070.59,4169.29,1.65,49.31,1.2853,SELL
2026-03-02,TCS,Tata Consultancy Services,IT,4035.99,3462076,4074.28,4161.03,-1.01,47.84,1.2988,SELL
2026-03-03,TCS,Tata Consultancy Services,IT,4101.9,607245,4078.46,4154.59,1.63,51.88,1.3113,SELL
2026-03-04,TCS,Tata Consultancy Services,IT,4070.91,3787689,4080.52,4148.48,-0.76,50.56,1.3247,SELL
2026-03-05,TCS,Tata Consultancy Services,IT,4090.68,4359912,4080.85,4144.26,0.49,50.36,1.2942,SELL
2026-03-06,TCS,Tata Consultancy Services,IT,4067.67,1113373,4076.61,4141.8,-0.56,39.83,1.2383,SELL
2026-03-09,TCS,Tata Consultancy Services,IT,3986.68,1612580,4071.72,4137.09,-1.99,35.27,1.2635,SELL
2026-03-10,TCS,Tata Consultancy Services,IT,3941.09,4575422,4065.78,4129.92,-1.14,31.21,1.2801,SELL
2026-03-11,TCS,Tata Consultancy Services,IT,3844.64,900016,4054.05,4121.52,-2.45,27.37,1.3698,SELL
2026-03-12,TCS,Tata Consultancy Services,IT,3892.52,1425059,4045.47,4113.05,1.25,38.02,1.4118,SELL
2026-03-13,TCS,Tata Consultancy Services,IT,3973.15,4720969,4039.81,4105.46,2.07,48.06,1.4932,SELL
2026-03-16,TCS,Tata Consultancy Services,IT,4028.64,3763124,4032.35,4100.12,1.4,52.77,1.4337,SELL
2026-03-17,TCS,Tata Consultancy Services,IT,4011.44,3848418,4024.56,4094.53,-0.43,53.42,1.4347,SELL
2026-03-18,TCS,Tata Consultancy Services,IT,4055.15,881899,4018.19,4089.73,1.09,53.1,1.4581,SELL
2026-03-19,TCS,Tata Consultancy Services,IT,3937.95,1519848,4006.28,4081.58,-2.89,40.92,1.5821,SELL
2026-03-20,TCS,Tata Consultancy Services,IT,4000.35,1207848,4003.84,4074.5,1.58,47.74,1.4919,SELL
2026-03-23,TCS,Tata Consultancy Services,IT,4113.36,1353556,4009.53,4071.91,2.83,50.69,1.5959,SELL
2026-03-24,TCS,Tata Consultancy Services,IT,4156.37,2571571,4017.93,4067.8,1.05,55.05,1.6046,SELL
2026-03-25,TCS,Tata Consultancy Services,IT,4126.59,771654,4026.15,4062.55,-0.72,52.1,1.6064,SELL
2026-03-26,TCS,Tata Consultancy Services,IT,4180.19,1717380,4034.62,4059.64,1.3,56.34,1.6088,SELL
2026-03-27,TCS,Tata Consultancy Services,IT,4185.7,2953491,4040.05,4058.79,0.13,62.26,1.5732,SELL
2026-03-30,TCS,Tata Consultancy Services,IT,4122.28,3492163,4044.36,4057.73,-1.52,60.92,1.5968,SELL
2026-03-31,TCS,Tata Consultancy Services,IT,4040.2,2160808,4041.28,4055.43,-1.99,62.0,1.6214,SELL
2026-04-01,TCS,Tata Consultancy Services,IT,4028.06,2880716,4039.14,4053.69,-0.3,58.7,1.6142,SELL
2026-04-02,TCS,Tata Consultancy Services,IT,4031.35,878939,4036.17,4052.56,0.08,54.15,1.6098,SELL
2026-04-03,TCS,Tata Consultancy Services,IT,3877.3,506155,4026.65,4049.56,-3.82,40.55,1.815,SELL
2026-04-06,TCS,Tata Consultancy Services,IT,4048.46,2293006,4029.74,4049.27,4.41,51.94,2.0377,SELL
2026-04-07,TCS,Tata Consultancy Services,IT,4023.43,3781608,4033.86,4049.72,-0.62,48.3,2.0243,SELL
2026-04-08,TCS,Tata Consultancy Services,IT,4103.64,4629588,4046.81,4051.09,1.99,59.22,1.9701,SELL
2026-04-09,TCS,Tata Consultancy Services,IT,4107.2,1185810,4057.54,4051.66,0.09,56.36,1.9591,BUY
2026-04-10,TCS,Tata Consultancy Services,IT,4187.31,2766347,4068.25,4055.64,1.95,54.58,1.9535,BUY
2026-04-13,TCS,Tata Consultancy Services,IT,4328.58,3425658,4083.25,4062.97,3.37,59.51,2.0597,BUY
2026-04-14,TCS,Tata Consultancy Services,IT,4295.14,663585,4097.43,4068.51,-0.77,59.27,2.0681,BUY
2026-04-15,TCS,Tata Consultancy Services,IT,4275.07,2200215,4108.43,4073.41,-0.47,55.42,2.0686,BUY
2026-04-16,TCS,Tata Consultancy Services,IT,4315.26,2000848,4127.29,4078.04,0.94,57.12,1.9321,BUY
2026-04-17,TCS,Tata Consultancy Services,IT,4380.73,2730701,4146.31,4082.6,1.52,64.17,1.9304,BUY
2026-04-20,TCS,Tata Consultancy Services,IT,4397.09,2953251,4160.5,4088.85,0.37,71.08,1.8489,BUY
2026-04-21,TCS,Tata Consultancy Services,IT,4388.42,4620099,4172.1,4095.42,-0.2,71.38,1.8451,BUY
2026-04-22,TCS,Tata Consultancy Services,IT,4298.38,3830408,4180.69,4099.8,-2.05,64.36,1.9062,BUY
2026-04-23,TCS,Tata Consultancy Services,IT,4306.17,3135679,4186.99,4104.65,0.18,77.37,1.8892,BUY
2026-04-24,TCS,Tata Consultancy Services,IT,4241.79,2379960,4189.79,4107.76,-1.5,64.29,1.9256,BUY
2026-04-27,TCS,Tata Consultancy Services,IT,4244.03,2847249,4195.88,4109.08,0.05,66.87,1.8885,BUY
2026-04-28,TCS,Tata Consultancy Services,IT,4323.3,3357848,4210.04,4112.2,1.87,66.82,1.8539,BUY
2026-04-29,TCS,Tata Consultancy Services,IT,4350.35,4503091,4226.15,4115.56,0.63,67.98,1.8483,BUY
2026-04-30,TCS,Tata Consultancy Services,IT,4375.26,1306719,4243.35,4119.54,0.57,65.13,1.8471,BUY
2026-05-01,TCS,Tata Consultancy Services,IT,4275.61,3076212,4263.26,4124.07,-2.28,45.43,1.6858,BUY
2026-05-04,TCS,Tata Consultancy Services,IT,4308.48,2002027,4276.26,4130.25,0.77,51.15,1.4168,BUY
2026-05-05,TCS,Tata Consultancy Services,IT,4275.95,3774881,4288.89,4136.0,-0.76,50.07,1.422,BUY
2024-12-11,HDFC,HDFC Bank,Banking,1600.0,4981971,N/A,N/A,N/A,N/A,N/A,NEUTRAL
2024-12-12,HDFC,HDFC Bank,Banking,1582.79,1189067,N/A,N/A,-1.08,N/A,N/A,NEUTRAL
2024-12-13,HDFC,HDFC Bank,Banking,1614.83,778887,N/A,N/A,2.02,N/A,N/A,NEUTRAL
2024-12-16,HDFC,HDFC Bank,Banking,1645.82,4249818,N/A,N/A,1.92,N/A,N/A,NEUTRAL
2024-12-17,HDFC,HDFC Bank,Banking,1607.02,4932698,N/A,N/A,-2.36,N/A,N/A,NEUTRAL
2024-12-18,HDFC,HDFC Bank,Banking,1572.43,3903098,N/A,N/A,-2.15,N/A,N/A,NEUTRAL
2024-12-19,HDFC,HDFC Bank,Banking,1532.76,1732653,N/A,N/A,-2.52,N/A,N/A,NEUTRAL
2024-12-20,HDFC,HDFC Bank,Banking,1576.26,3551602,N/A,N/A,2.84,N/A,N/A,NEUTRAL
2024-12-23,HDFC,HDFC Bank,Banking,1579.12,807920,N/A,N/A,0.18,N/A,N/A,NEUTRAL
2024-12-24,HDFC,HDFC Bank,Banking,1578.67,4457261,N/A,N/A,-0.03,N/A,N/A,NEUTRAL
2024-12-25,HDFC,HDFC Bank,Banking,1592.61,632931,N/A,N/A,0.88,N/A,N/A,NEUTRAL
2024-12-26,HDFC,HDFC Bank,Banking,1570.39,1163381,N/A,N/A,-1.4,N/A,N/A,NEUTRAL
2024-12-27,HDFC,HDFC Bank,Banking,1566.93,1299476,N/A,N/A,-0.22,N/A,N/A,NEUTRAL
2024-12-30,HDFC,HDFC Bank,Banking,1539.9,3014971,N/A,N/A,-1.73,40.2,N/A,NEUTRAL
2024-12-31,HDFC,HDFC Bank,Banking,1554.65,1285471,N/A,N/A,0.96,42.95,N/A,NEUTRAL
2025-01-01,HDFC,HDFC Bank,Banking,1533.24,4036606,N/A,N/A,-1.38,42.39,N/A,NEUTRAL
2025-01-02,HDFC,HDFC Bank,Banking,1542.31,992841,N/A,N/A,0.59,38.02,N/A,NEUTRAL
2025-01-03,HDFC,HDFC Bank,Banking,1567.62,4469941,N/A,N/A,1.64,36.84,N/A,NEUTRAL
2025-01-06,HDFC,HDFC Bank,Banking,1565.65,3066776,N/A,N/A,-0.13,42.05,N/A,NEUTRAL
2025-01-07,HDFC,HDFC Bank,Banking,1585.82,2666762,1575.44,N/A,1.29,52.72,N/A,NEUTRAL
2025-01-08,HDFC,HDFC Bank,Banking,1557.83,2113225,1573.33,N/A,-1.77,55.35,1.6178,NEUTRAL
2025-01-09,HDFC,HDFC Bank,Banking,1530.79,2258169,1570.73,N/A,-1.74,39.56,1.6449,NEUTRAL
2025-01-10,HDFC,HDFC Bank,Banking,1536.6,2877467,1566.82,N/A,0.38,40.36,1.5699,NEUTRAL
2025-01-13,HDFC,HDFC Bank,Banking,1532.46,783946,1561.15,N/A,-0.27,39.7,1.4856,NEUTRAL
2025-01-14,HDFC,HDFC Bank,Banking,1500.78,1620680,1555.84,N/A,-2.07,31.03,1.4662,NEUTRAL
2025-01-15,HDFC,HDFC Bank,Banking,1490.66,2180143,1551.75,N/A,-0.67,32.66,1.4057,NEUTRAL
2025-01-16,HDFC,HDFC Bank,Banking,1518.28,1872106,1551.03,N/A,1.85,40.43,1.375,NEUTRAL
2025-01-17,HDFC,HDFC Bank,Banking,1502.97,3493461,1547.36,N/A,-1.01,42.38,1.2102,NEUTRAL
2025-01-20,HDFC,HDFC Bank,Banking,1504.29,1925733,1543.62,N/A,0.09,39.0,1.2087,NEUTRAL
2025-01-21,HDFC,HDFC Bank,Banking,1496.22,4435944,1539.5,N/A,-0.54,41.42,1.2095,NEUTRAL
2025-01-22,HDFC,HDFC Bank,Banking,1501.3,4371495,1534.93,N/A,0.34,40.31,1.1885,NEUTRAL
2025-01-23,HDFC,HDFC Bank,Banking,1509.92,523359,1531.91,N/A,0.57,35.2,1.1732,NEUTRAL
2025-01-24,HDFC,HDFC Bank,Banking,1524.06,2807668,1529.77,N/A,0.94,39.96,1.2,NEUTRAL
2025-01-27,HDFC,HDFC Bank,Banking,1536.72,2004404,1529.61,N/A,0.83,37.7,1.1565,NEUTRAL
2025-01-28,HDFC,HDFC Bank,Banking,1556.51,1991021,1529.7,N/A,1.29,49.66,1.1732,NEUTRAL
2025-01-29,HDFC,HDFC Bank,Banking,1567.24,3014442,1531.4,N/A,0.69,60.41,1.1347,NEUTRAL
2025-01-30,HDFC,HDFC Bank,Banking,1572.62,1763997,1532.92,N/A,0.34,60.31,1.1305,NEUTRAL
2025-01-31,HDFC,HDFC Bank,Banking,1561.28,3106857,1532.6,N/A,-0.72,57.92,1.0838,NEUTRAL
2025-02-03,HDFC,HDFC Bank,Banking,1490.08,3064796,1528.82,N/A,-4.56,47.58,1.4863,NEUTRAL
2025-02-04,HDFC,HDFC Bank,Banking,1481.99,2788066,1523.63,N/A,-0.54,48.02,1.4431,NEUTRAL
2025-02-05,HDFC,HDFC Bank,Banking,1465.05,2426020,1518.99,N/A,-1.14,37.25,1.4166,NEUTRAL
2025-02-06,HDFC,HDFC Bank,Banking,1450.33,2293744,1514.97,N/A,-1.0,37.35,1.3863,NEUTRAL
2025-02-07,HDFC,HDFC Bank,Banking,1413.26,1668599,1508.8,N/A,-2.56,31.33,1.4683,NEUTRAL
2025-02-10,HDFC,HDFC Bank,Banking,1429.88,3924866,1503.67,N/A,1.18,36.86,1.5106,NEUTRAL
2025-02-11,HDFC,HDFC Bank,Banking,1390.62,3459513,1498.16,N/A,-2.75,30.69,1.5586,NEUTRAL
2025-02-12,HDFC,HDFC Bank,Banking,1400.05,1301394,1493.63,N/A,0.68,30.88,1.574,NEUTRAL
2025-02-13,HDFC,HDFC Bank,Banking,1395.81,2865317,1487.51,N/A,-0.3,26.89,1.4906,NEUTRAL
2025-02-14,HDFC,HDFC Bank,Banking,1405.55,718885,1482.64,N/A,0.7,26.11,1.5033,NEUTRAL
2025-02-17,HDFC,HDFC Bank,Banking,1424.6,1656964,1478.65,N/A,1.36,25.91,1.5478,NEUTRAL
2025-02-18,HDFC,HDFC Bank,Banking,1468.23,4997389,1477.26,1524.5,3.06,33.86,1.7139,SELL
2025-02-19,HDFC,HDFC Bank,Banking,1499.18,1193049,1477.15,1522.48,2.11,38.95,1.7811,SELL
2025-02-20,HDFC,HDFC Bank,Banking,1523.74,1831205,1477.84,1521.3,1.64,44.57,1.8145,SELL
2025-02-21,HDFC,HDFC Bank,Banking,1557.54,4103810,1479.51,1520.15,2.22,60.95,1.8689,SELL
2025-02-24,HDFC,HDFC Bank,Banking,1559.46,1323962,1480.65,1518.43,0.12,62.83,1.8615,SELL
2025-02-25,HDFC,HDFC Bank,Banking,1562.35,1804877,1480.94,1517.53,0.19,66.9,1.8404,SELL
2025-02-26,HDFC,HDFC Bank,Banking,1551.88,3755467,1480.18,1517.12,-0.67,67.9,1.8401,SELL
2025-02-27,HDFC,HDFC Bank,Banking,1559.65,1750641,1479.53,1517.66,0.5,78.78,1.8421,SELL
2025-02-28,HDFC,HDFC Bank,Banking,1586.47,4760211,1480.79,1517.86,1.72,79.6,1.8741,SELL
2025-03-03,HDFC,HDFC Bank,Banking,1586.8,1573835,1485.62,1518.02,0.02,93.48,1.5217,SELL
2025-03-04,HDFC,HDFC Bank,Banking,1587.57,3727687,1490.9,1518.19,0.05,93.22,1.5097,SELL
2025-03-05,HDFC,HDFC Bank,Banking,1573.16,607717,1496.31,1517.81,-0.91,89.04,1.4985,SELL
2025-03-06,HDFC,HDFC Bank,Banking,1611.58,2338458,1504.37,1518.63,2.44,90.27,1.5303,SELL
2025-03-07,HDFC,HDFC Bank,Banking,1612.84,4907261,1514.35,1519.55,0.08,89.55,1.3523,SELL
2025-03-10,HDFC,HDFC Bank,Banking,1627.23,3280782,1524.22,1521.29,0.89,88.08,1.3482,BUY
2025-03-11,HDFC,HDFC Bank,Banking,1623.2,4790446,1535.84,1522.67,-0.25,84.1,1.1105,BUY
2025-03-12,HDFC,HDFC Bank,Banking,1635.29,3820409,1547.61,1524.71,0.74,82.93,1.1103,BUY
2025-03-13,HDFC,HDFC Bank,Banking,1591.49,1569647,1557.39,1525.69,-2.68,59.46,1.3372,BUY
2025-03-14,HDFC,HDFC Bank,Banking,1595.46,1311172,1566.89,1526.25,0.25,59.92,1.3404,BUY
2025-03-17,HDFC,HDFC Bank,Banking,1581.49,2859594,1574.73,1526.56,-0.88,54.97,1.3706,BUY
2025-03-18,HDFC,HDFC Bank,Banking,1613.31,2850048,1581.98,1527.11,2.01,64.36,1.2862,BUY
2025-03-19,HDFC,HDFC Bank,Banking,1632.89,719895,1588.67,1528.61,1.21,66.23,1.2411,BUY
2025-03-20,HDFC,HDFC Bank,Banking,1626.84,2548779,1593.82,1530.54,-0.37,59.85,1.2195,BUY
2025-03-21,HDFC,HDFC Bank,Banking,1609.99,2828473,1596.45,1532.0,-1.04,55.24,1.1711,BUY
2025-03-24,HDFC,HDFC Bank,Banking,1588.01,2178450,1597.88,1533.11,-1.37,50.09,1.2209,BUY
2025-03-25,HDFC,HDFC Bank,Banking,1602.18,4573838,1599.87,1535.14,0.89,55.99,1.2336,BUY
2025-03-26,HDFC,HDFC Bank,Banking,1586.33,4056715,1601.59,1537.06,-0.99,44.26,1.2466,BUY
2025-03-27,HDFC,HDFC Bank,Banking,1627.62,3877760,1604.99,1539.24,2.6,52.84,1.3636,BUY
2025-03-28,HDFC,HDFC Bank,Banking,1602.76,3276367,1605.8,1541.24,-1.53,45.47,1.3692,BUY
2025-03-31,HDFC,HDFC Bank,Banking,1587.67,1604335,1605.85,1542.91,-0.94,43.69,1.3873,BUY
2025-04-01,HDFC,HDFC Bank,Banking,1564.39,623121,1604.69,1544.27,-1.47,37.88,1.4261,BUY
2025-04-02,HDFC,HDFC Bank,Banking,1530.94,2241786,1602.58,1544.86,-2.14,39.27,1.4895,BUY
2025-04-03,HDFC,HDFC Bank,Banking,1540.67,1066283,1599.03,1545.48,0.64,40.49,1.3763,BUY
2025-04-04,HDFC,HDFC Bank,Banking,1522.71,3313300,1594.52,1545.45,-1.17,39.93,1.3904,BUY
2025-04-07,HDFC,HDFC Bank,Banking,1549.91,792963,1590.66,1545.71,1.79,38.97,1.4438,BUY
2025-04-08,HDFC,HDFC Bank,Banking,1551.42,2083719,1587.07,1545.61,0.1,34.87,1.4457,BUY
2025-04-09,HDFC,HDFC Bank,Banking,1508.05,2023413,1580.71,1544.43,-2.8,30.63,1.5362,BUY
2025-04-10,HDFC,HDFC Bank,Banking,1489.24,1701942,1575.59,1542.76,-1.25,30.43,1.4553,BUY
2025-04-11,HDFC,HDFC Bank,Banking,1488.71,660015,1570.26,1541.31,-0.04,32.71,1.4508,BUY
2025-04-14,HDFC,HDFC Bank,Banking,1516.94,963970,1567.03,1541.85,1.9,35.85,1.5272,BUY
2025-04-15,HDFC,HDFC Bank,Banking,1505.56,839786,1561.64,1542.32,-0.75,36.39,1.4393,BUY
2025-04-16,HDFC,HDFC Bank,Banking,1498.73,1174637,1554.93,1542.99,-0.45,25.42,1.3925,BUY
2025-04-17,HDFC,HDFC Bank,Banking,1464.51,3597215,1546.82,1543.28,-2.28,24.55,1.4532,BUY
2025-04-18,HDFC,HDFC Bank,Banking,1492.01,4473424,1540.92,1544.85,1.88,33.16,1.5416,SELL
2025-04-21,HDFC,HDFC Bank,Banking,1442.23,1693694,1533.63,1545.1,-3.34,30.33,1.6668,SELL
2025-04-22,HDFC,HDFC Bank,Banking,1447.73,3129727,1525.91,1546.24,0.38,35.28,1.6487,SELL
2025-04-23,HDFC,HDFC Bank,Banking,1447.26,1265267,1518.95,1547.18,-0.03,32.91,1.6475,SELL
2025-04-24,HDFC,HDFC Bank,Banking,1454.09,3406145,1510.28,1548.35,0.47,36.91,1.5028,SELL
2025-04-25,HDFC,HDFC Bank,Banking,1467.87,2248895,1503.53,1549.6,0.95,33.51,1.52,SELL
2025-04-28,HDFC,HDFC Bank,Banking,1491.22,919794,1498.71,1550.93,1.59,38.88,1.5792,SELL
2025-04-29,HDFC,HDFC Bank,Banking,1492.12,3417732,1495.1,1551.41,0.06,46.51,1.5565,SELL
2025-04-30,HDFC,HDFC Bank,Banking,1453.62,2693870,1491.23,1550.49,-2.58,42.81,1.5878,SELL
2025-05-01,HDFC,HDFC Bank,Banking,1488.13,1433071,1488.6,1549.78,2.37,49.9,1.6829,SELL
2025-05-02,HDFC,HDFC Bank,Banking,1474.47,977029,1486.19,1548.12,-0.92,42.05,1.6759,SELL
2025-05-05,HDFC,HDFC Bank,Banking,1494.66,3596146,1483.43,1546.82,1.37,48.03,1.6529,SELL
2025-05-06,HDFC,HDFC Bank,Banking,1488.27,3141350,1480.27,1545.34,-0.43,48.1,1.6526,SELL
2025-05-07,HDFC,HDFC Bank,Banking,1505.25,1295448,1480.13,1544.41,1.14,57.88,1.5578,SELL
2025-05-08,HDFC,HDFC Bank,Banking,1504.52,4950808,1480.9,1543.31,-0.05,52.7,1.5299,SELL
2025-05-09,HDFC,HDFC Bank,Banking,1495.09,4288054,1481.21,1541.48,-0.63,63.82,1.5377,SELL
2025-05-12,HDFC,HDFC Bank,Banking,1514.98,3826691,1481.12,1540.04,1.33,66.35,1.5062,SELL
2025-05-13,HDFC,HDFC Bank,Banking,1458.11,3519960,1478.74,1537.46,-3.75,52.07,1.7195,SELL
2025-05-14,HDFC,HDFC Bank,Banking,1450.36,4150787,1476.32,1535.0,-0.53,49.29,1.7203,SELL
2025-05-15,HDFC,HDFC Bank,Banking,1450.63,1210162,1475.63,1531.78,0.02,46.54,1.6457,SELL
2025-05-16,HDFC,HDFC Bank,Banking,1458.24,1349834,1473.94,1528.69,0.52,42.94,1.5896,SELL
2025-05-19,HDFC,HDFC Bank,Banking,1445.19,2410203,1474.09,1525.05,-0.89,40.45,1.4114,SELL
2025-05-20,HDFC,HDFC Bank,Banking,1403.0,993566,1471.85,1520.64,-2.92,39.86,1.5528,SELL
2025-05-21,HDFC,HDFC Bank,Banking,1409.52,4605061,1469.97,1516.13,0.46,32.26,1.5586,SELL
2025-05-22,HDFC,HDFC Bank,Banking,1384.08,758046,1466.47,1511.98,-1.8,30.63,1.5955,SELL
2025-05-23,HDFC,HDFC Bank,Banking,1396.68,672578,1462.91,1508.0,0.91,28.3,1.594,SELL
2025-05-26,HDFC,HDFC Bank,Banking,1404.05,4699157,1458.55,1504.46,0.53,31.42,1.547,SELL
2025-05-27,HDFC,HDFC Bank,Banking,1403.09,1856546,1454.1,1500.25,-0.07,25.75,1.5457,SELL
2025-05-28,HDFC,HDFC Bank,Banking,1434.88,822013,1453.16,1496.29,2.27,35.6,1.549,SELL
2025-05-29,HDFC,HDFC Bank,Banking,1459.88,3725359,1451.75,1492.95,1.74,43.16,1.5028,SELL
2025-05-30,HDFC,HDFC Bank,Banking,1436.86,1627878,1449.87,1489.49,-1.58,35.0,1.5291,SELL
2025-06-02,HDFC,HDFC Bank,Banking,1397.68,4733642,1445.02,1485.68,-2.73,37.55,1.5927,SELL
2025-06-03,HDFC,HDFC Bank,Banking,1426.33,2874394,1441.92,1482.17,2.05,45.44,1.6781,SELL
2025-06-04,HDFC,HDFC Bank,Banking,1474.99,4528801,1440.41,1479.94,3.41,53.9,1.8422,SELL
2025-06-05,HDFC,HDFC Bank,Banking,1458.4,1980356,1438.1,1476.55,-1.12,50.02,1.8566,SELL
2025-06-06,HDFC,HDFC Bank,Banking,1464.46,2204889,1436.57,1473.79,0.42,53.07,1.8568,SELL
2025-06-09,HDFC,HDFC Bank,Banking,1443.0,697112,1432.97,1470.89,-1.47,56.82,1.85,SELL
2025-06-10,HDFC,HDFC Bank,Banking,1428.19,2146523,1431.48,1468.17,-1.03,53.1,1.6684,SELL
2025-06-11,HDFC,HDFC Bank,Banking,1491.05,1925977,1433.51,1467.37,4.4,65.78,1.9418,SELL
2025-06-12,HDFC,HDFC Bank,Banking,1500.43,742361,1436.0,1466.57,0.63,65.45,1.9443,SELL
2025-06-13,HDFC,HDFC Bank,Banking,1502.08,551672,1438.19,1466.16,0.11,64.85,1.9428,SELL
2025-06-16,HDFC,HDFC Bank,Banking,1505.25,1464586,1441.2,1465.26,0.21,65.37,1.9268,SELL
2025-06-17,HDFC,HDFC Bank,Banking,1477.0,3763719,1444.9,1463.77,-1.88,56.41,1.8501,SELL
2025-06-18,HDFC,HDFC Bank,Banking,1485.32,2203446,1448.68,1463.32,0.56,54.08,1.8508,SELL
2025-06-19,HDFC,HDFC Bank,Banking,1526.88,3699468,1455.82,1464.07,2.8,63.61,1.8647,SELL
2025-06-20,HDFC,HDFC Bank,Banking,1560.84,1475377,1464.03,1465.51,2.22,75.07,1.9022,SELL
2025-06-23,HDFC,HDFC Bank,Banking,1549.26,3937479,1471.29,1466.16,-0.74,69.94,1.9248,BUY
2025-06-24,HDFC,HDFC Bank,Banking,1528.87,4402728,1477.58,1466.63,-1.32,59.62,1.9645,BUY
2025-06-25,HDFC,HDFC Bank,Banking,1544.57,2206001,1483.07,1467.54,1.03,65.43,1.9231,BUY
2025-06-26,HDFC,HDFC Bank,Banking,1545.72,4905631,1487.36,1469.17,0.07,64.82,1.8973,BUY
2025-06-27,HDFC,HDFC Bank,Banking,1543.32,3070392,1492.68,1470.19,-0.16,69.66,1.8491,BUY
2025-06-30,HDFC,HDFC Bank,Banking,1526.09,3393121,1499.1,1471.87,-1.12,69.0,1.7387,BUY
2025-07-01,HDFC,HDFC Bank,Banking,1545.09,1328744,1505.04,1473.82,1.25,62.64,1.7089,BUY
2025-07-02,HDFC,HDFC Bank,Banking,1546.75,4750206,1508.63,1475.81,0.11,61.24,1.5569,BUY
2025-07-03,HDFC,HDFC Bank,Banking,1546.13,3861209,1513.02,1477.65,-0.04,60.74,1.5254,BUY
2025-07-04,HDFC,HDFC Bank,Banking,1547.08,4887304,1517.15,1479.23,0.06,60.31,1.5261,BUY
2025-07-07,HDFC,HDFC Bank,Banking,1556.78,4833829,1522.84,1480.54,0.63,71.65,1.4702,BUY
2025-07-08,HDFC,HDFC Bank,Banking,1533.58,1667473,1528.1,1481.37,-1.49,62.12,1.4969,BUY
2025-07-09,HDFC,HDFC Bank,Banking,1509.51,1715590,1529.03,1482.49,-1.57,45.22,1.2199,BUY
2025-07-10,HDFC,HDFC Bank,Banking,1451.97,833222,1526.6,1481.77,-3.81,23.47,1.487,BUY
2025-07-11,HDFC,HDFC Bank,Banking,1459.33,1310095,1524.47,1481.47,0.51,27.63,1.4934,BUY
2025-07-14,HDFC,HDFC Bank,Banking,1501.49,2025977,1524.28,1481.6,2.89,43.85,1.639,BUY
2025-07-15,HDFC,HDFC Bank,Banking,1525.13,1755928,1526.69,1482.34,1.57,45.79,1.6121,BUY
2025-07-16,HDFC,HDFC Bank,Banking,1524.89,2877153,1528.66,1482.73,-0.02,45.47,1.61,BUY
2025-07-17,HDFC,HDFC Bank,Banking,1499.17,1015925,1527.28,1482.63,-1.69,41.28,1.5312,BUY
2025-07-18,HDFC,HDFC Bank,Banking,1491.02,3630629,1523.79,1482.54,-0.54,42.81,1.4342,BUY
2025-07-21,HDFC,HDFC Bank,Banking,1476.78,1925104,1520.16,1481.78,-0.96,35.72,1.4392,BUY
2025-07-22,HDFC,HDFC Bank,Banking,1484.6,1541176,1517.95,1482.31,0.53,37.34,1.4248,BUY
2025-07-23,HDFC,HDFC Bank,Banking,1478.76,1866898,1514.66,1482.88,-0.39,36.56,1.3987,BUY
2025-07-24,HDFC,HDFC Bank,Banking,1488.54,1350544,1511.8,1483.64,0.66,38.72,1.4111,BUY
2025-07-25,HDFC,HDFC Bank,Banking,1479.35,2307719,1508.6,1484.06,-0.62,35.05,1.4145,BUY
2025-07-28,HDFC,HDFC Bank,Banking,1449.23,3076653,1504.76,1484.14,-2.04,34.14,1.4602,BUY
2025-07-29,HDFC,HDFC Bank,Banking,1486.38,3988205,1501.82,1485.81,2.56,45.85,1.5571,BUY
2025-07-30,HDFC,HDFC Bank,Banking,1456.34,2322148,1497.3,1486.74,-2.02,50.87,1.608,BUY
2025-07-31,HDFC,HDFC Bank,Banking,1429.18,2930766,1491.46,1487.64,-1.86,44.44,1.6443,BUY
2025-08-01,HDFC,HDFC Bank,Banking,1413.26,4392386,1484.76,1487.98,-1.11,31.99,1.6486,SELL
2025-08-04,HDFC,HDFC Bank,Banking,1401.39,886844,1477.0,1487.92,-0.84,23.47,1.6311,SELL
